GEOID,B08101_001E,B08101_002E,B08101_003E,B08101_004E,B08101_005E,B08101_006E,B08101_007E,B08101_008E,B08101_009E,B08101_010E,B08101_011E,B08101_012E,B08101_013E,B08101_014E,B08101_015E,B08101_016E,B08101_017E,B08101_018E,B08101_019E,B08101_020E,B08101_021E,B08101_022E,B08101_023E,B08101_024E,B08101_025E,B08101_026E,B08101_027E,B08101_028E,B08101_029E,B08101_030E,B08101_031E,B08101_032E,B08101_033E,B08101_034E,B08101_035E,B08101_036E,B08101_037E,B08101_038E,B08101_039E,B08101_040E,B08101_041E,B08101_042E,B08101_043E,B08101_044E,B08101_045E,B08101_046E,B08101_047E,B08101_048E,B08101_049E,B08101_050E,B08101_051E,B08101_052E,B08101_053E,B08101_054E,B08101_055E,B08101_056E
37051002802,1042.0,40.0,41.0,327.0,400.0,134.0,39.0,61.0,1035.0,40.0,41.0,324.0,400.0,134.0,35.0,61.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
37051002900,2073.0,0.0,132.0,809.0,608.0,209.0,175.0,140.0,1664.0,0.0,111.0,520.0,558.0,194.0,151.0,130.0,253.0,0.0,0.0,244.0,0.0,0.0,9.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,45.0,50.0,15.0,15.0,0.0
37051003002,1140.0,20.0,142.0,493.0,188.0,137.0,73.0,87.0,934.0,8.0,88.0,459.0,135.0,129.0,54.0,61.0,148.0,12.0,44.0,28.0,42.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,11.0,0.0,0.0,12.0
37051003003,3232.0,311.0,160.0,1463.0,740.0,365.0,146.0,47.0,2902.0,269.0,138.0,1294.0,702.0,321.0,131.0,47.0,88.0,0.0,22.0,28.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,42.0,0.0,140.0,0.0,44.0,15.0,0.0
37051003004,3044.0,0.0,133.0,1243.0,841.0,488.0,159.0,180.0,2692.0,0.0,133.0,1115.0,721.0,406.0,159.0,158.0,86.0,0.0,0.0,51.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,204.0,0.0,0.0,77.0,105.0,0.0,0.0,22.0
37051003102,2099.0,113.0,40.0,979.0,574.0,225.0,89.0,79.0,1854.0,87.0,23.0,853.0,525.0,225.0,89.0,52.0,109.0,16.0,17.0,52.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,99.0,0.0,0.0,59.0,25.0,0.0,0.0,15.0
37051003103,2486.0,39.0,200.0,1296.0,520.0,253.0,161.0,17.0,1991.0,39.0,171.0,1005.0,359.0,253.0,147.0,17.0,354.0,0.0,12.0,240.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,17.0,23.0,15.0,0.0,0.0,0.0,86.0,0.0,0.0,28.0,44.0,0.0,14.0,0.0
37051003105,2139.0,196.0,157.0,989.0,420.0,198.0,83.0,96.0,1941.0,157.0,157.0,896.0,397.0,155.0,83.0,96.0,168.0,39.0,0.0,85.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0
37051003106,813.0,58.0,90.0,304.0,215.0,88.0,37.0,21.0,591.0,17.0,90.0,241.0,130.0,55.0,37.0,21.0,127.0,41.0,0.0,29.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,8.0,39.0,0.0,0.0,0.0,48.0,0.0,0.0,26.0,22.0,0.0,0.0,0.0
37051003203,2133.0,22.0,279.0,965.0,365.0,260.0,131.0,111.0,1703.0,9.0,189.0,735.0,313.0,231.0,115.0,111.0,220.0,13.0,46.0,64.0,52.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,144.0,0.0,15.0,129.0,0.0,0.0,0.0,0.0
37051003205,2113.0,62.0,123.0,975.0,380.0,255.0,196.0,122.0,1860.0,53.0,94.0,870.0,306.0,236.0,196.0,105.0,116.0,9.0,10.0,41.0,48.0,0.0,0.0,8.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,38.0,26.0,19.0,0.0,9.0
37051003206,3010.0,53.0,211.0,1502.0,627.0,383.0,208.0,26.0,2537.0,53.0,167.0,1244.0,580.0,311.0,156.0,26.0,338.0,0.0,44.0,185.0,29.0,28.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,75.0,0.0,0.0,41.0,18.0,16.0,0.0,0.0
37051003207,3141.0,138.0,380.0,1303.0,853.0,250.0,135.0,82.0,2680.0,138.0,365.0,1020.0,758.0,203.0,135.0,61.0,233.0,0.0,0.0,123.0,84.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,15.0,160.0,11.0,21.0,0.0,21.0
37051003208,1993.0,24.0,318.0,984.0,353.0,100.0,114.0,100.0,1668.0,24.0,227.0,855.0,280.0,74.0,108.0,100.0,180.0,0.0,57.0,63.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,29.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,97.0,0.0,19.0,66.0,0.0,12.0,0.0,0.0
37051003209,1426.0,0.0,186.0,815.0,184.0,88.0,105.0,48.0,1321.0,0.0,186.0,752.0,150.0,80.0,105.0,48.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,46.0,0.0,0.0,38.0,0.0,8.0,0.0,0.0
37051003302,2423.0,21.0,582.0,1238.0,406.0,93.0,26.0,57.0,1898.0,21.0,520.0,928.0,307.0,73.0,18.0,31.0,229.0,0.0,0.0,206.0,15.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,104.0,0.0,26.0,20.0,48.0,10.0,0.0,0.0,170.0,0.0,36.0,84.0,22.0,10.0,0.0,18.0
37051003304,3134.0,40.0,392.0,1822.0,497.0,134.0,122.0,127.0,2754.0,17.0,312.0,1608.0,461.0,118.0,111.0,127.0,217.0,23.0,25.0,132.0,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,11.0,82.0,10.0,16.0,0.0,0.0
37051003307,1727.0,74.0,174.0,812.0,373.0,173.0,72.0,49.0,1489.0,46.0,174.0,684.0,333.0,152.0,51.0,49.0,84.0,12.0,0.0,51.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,47.0,16.0,0.0,31.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,36.0,11.0,19.0,21.0,0.0
37051003310,2290.0,48.0,256.0,1173.0,450.0,166.0,114.0,83.0,1822.0,14.0,159.0,960.0,369.0,166.0,90.0,64.0,263.0,17.0,74.0,121.0,28.0,0.0,23.0,0.0,39.0,0.0,23.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,17.0,0.0,50.0,38.0,0.0,0.0,0.0,61.0,0.0,0.0,42.0,0.0,0.0,0.0,19.0
37051003311,1640.0,69.0,239.0,1044.0,192.0,44.0,36.0,16.0,1395.0,17.0,182.0,937.0,172.0,44.0,27.0,16.0,117.0,30.0,39.0,37.0,11.0,0.0,0.0,0.0,33.0,0.0,9.0,15.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,35.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0
37051003312,3597.0,74.0,467.0,1849.0,349.0,452.0,227.0,179.0,3089.0,74.0,402.0,1652.0,262.0,340.0,180.0,179.0,310.0,0.0,39.0,113.0,31.0,80.0,47.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,26.0,28.0,28.0,0.0,0.0,0.0,99.0,0.0,0.0,39.0,28.0,32.0,0.0,0.0
37051003313,3310.0,91.0,199.0,2011.0,500.0,242.0,164.0,103.0,2843.0,91.0,152.0,1698.0,438.0,203.0,164.0,97.0,215.0,0.0,47.0,158.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,46.0,23.0,0.0,0.0,0.0,183.0,0.0,0.0,109.0,29.0,39.0,0.0,6.0
37051003314,3798.0,173.0,309.0,2294.0,542.0,200.0,163.0,117.0,3176.0,117.0,253.0,1960.0,421.0,173.0,144.0,108.0,217.0,0.0,38.0,74.0,105.0,0.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,114.0,37.0,0.0,77.0,0.0,0.0,0.0,0.0,147.0,19.0,10.0,76.0,6.0,27.0,0.0,9.0,135.0,0.0,0.0,106.0,10.0,0.0,19.0,0.0
37051003315,2206.0,65.0,310.0,1225.0,304.0,203.0,57.0,42.0,1983.0,38.0,271.0,1116.0,277.0,203.0,36.0,42.0,106.0,7.0,21.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,11.0,14.0,0.0,0.0,0.0,39.0,0.0,18.0,0.0,0.0,0.0,21.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
37051003316,931.0,54.0,75.0,478.0,167.0,46.0,73.0,38.0,762.0,54.0,63.0,407.0,130.0,26.0,44.0,38.0,65.0,0.0,0.0,40.0,0.0,7.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,13.0,37.0,13.0,0.0,0.0
37051003317,1579.0,26.0,353.0,595.0,166.0,175.0,183.0,81.0,1389.0,12.0,303.0,546.0,166.0,112.0,169.0,81.0,85.0,14.0,50.0,20.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,0.0,0.0,29.0,0.0,11.0,0.0,0.0
37051003318,1652.0,17.0,465.0,882.0,171.0,57.0,60.0,0.0,1433.0,17.0,373.0,797.0,129.0,57.0,60.0,0.0,157.0,0.0,46.0,69.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0
37051003401,1262.0,107.0,607.0,537.0,9.0,2.0,0.0,0.0,953.0,91.0,375.0,478.0,7.0,2.0,0.0,0.0,71.0,10.0,53.0,6.0,2.0,0.0,0.0,0.0,17.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,182.0,0.0,170.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0
37051003403,2165.0,230.0,936.0,993.0,6.0,0.0,0.0,0.0,1526.0,110.0,578.0,838.0,0.0,0.0,0.0,0.0,287.0,94.0,158.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,26.0,168.0,81.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,53.0,0.0,26.0,27.0,0.0,0.0,0.0,0.0
37051003404,2762.0,302.0,1801.0,659.0,0.0,0.0,0.0,0.0,701.0,58.0,505.0,138.0,0.0,0.0,0.0,0.0,511.0,89.0,345.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,139.0,920.0,419.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,68.0,16.0,31.0,21.0,0.0,0.0,0.0,0.0
37051003408,2734.0,230.0,890.0,1426.0,168.0,20.0,0.0,0.0,2105.0,128.0,529.0,1298.0,141.0,9.0,0.0,0.0,289.0,89.0,122.0,61.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,122.0,13.0,96.0,2.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,193.0,0.0,143.0,50.0,0.0,0.0,0.0,0.0
37051003409,4816.0,615.0,3072.0,1030.0,79.0,20.0,0.0,0.0,1756.0,213.0,1069.0,386.0,68.0,20.0,0.0,0.0,707.0,239.0,358.0,107.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2275.0,157.0,1645.0,473.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,41.0,6.0,0.0,30.0,5.0,0.0,0.0,0.0
37051003410,3241.0,283.0,1876.0,1075.0,7.0,0.0,0.0,0.0,1458.0,95.0,693.0,663.0,7.0,0.0,0.0,0.0,379.0,22.0,290.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,145.0,807.0,274.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,161.0,21.0,86.0,54.0,0.0,0.0,0.0,0.0
37051003501,1431.0,109.0,171.0,690.0,213.0,112.0,113.0,23.0,1154.0,100.0,121.0,535.0,178.0,89.0,108.0,23.0,182.0,9.0,14.0,137.0,17.0,0.0,5.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,43.0,0.0,11.0,0.0,18.0,14.0,0.0,0.0
37051003502,548.0,36.0,138.0,258.0,61.0,27.0,15.0,13.0,457.0,36.0,116.0,189.0,61.0,27.0,15.0,13.0,37.0,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
37051003601,1246.0,45.0,312.0,715.0,28.0,34.0,60.0,52.0,1038.0,45.0,312.0,563.0,28.0,15.0,44.0,31.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,68.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,15.0,0.0,19.0,0.0,21.0
37051003602,1024.0,24.0,159.0,404.0,230.0,111.0,56.0,40.0,714.0,24.0,60.0,325.0,108.0,111.0,46.0,40.0,194.0,0.0,99.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,54.0,0.0,0.0,26.0,18.0,0.0,10.0,0.0
37051003700,3161.0,154.0,188.0,1355.0,718.0,300.0,321.0,125.0,2611.0,90.0,182.0,1088.0,606.0,238.0,306.0,101.0,285.0,44.0,6.0,142.0,31.0,37.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,0.0,19.0,7.0,0.0,0.0,0.0,219.0,0.0,0.0,106.0,74.0,25.0,0.0,14.0
37051003800,545.0,14.0,73.0,200.0,147.0,73.0,22.0,16.0,472.0,14.0,34.0,174.0,147.0,73.0,14.0,16.0,27.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,33.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37051980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37051980200,523.0,111.0,301.0,111.0,0.0,0.0,0.0,0.0,138.0,53.0,60.0,25.0,0.0,0.0,0.0,0.0,127.0,21.0,76.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,37.0,165.0,47.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37053110101,507.0,0.0,0.0,153.0,148.0,90.0,51.0,65.0,314.0,0.0,0.0,111.0,67.0,51.0,41.0,44.0,17.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,159.0,0.0,0.0,34.0,74.0,25.0,10.0,16.0
37053110102,853.0,39.0,62.0,358.0,137.0,159.0,94.0,4.0,662.0,33.0,43.0,255.0,99.0,138.0,94.0,0.0,115.0,6.0,0.0,92.0,13.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,63.0,0.0,19.0,8.0,21.0,15.0,0.0,0.0
37053110201,3042.0,26.0,381.0,1142.0,556.0,367.0,339.0,231.0,2632.0,15.0,373.0,991.0,531.0,354.0,203.0,165.0,260.0,11.0,8.0,22.0,25.0,13.0,115.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,112.0,0.0,0.0,21.0,0.0
37053110202,1915.0,50.0,135.0,736.0,602.0,178.0,165.0,49.0,1583.0,50.0,110.0,574.0,485.0,155.0,165.0,44.0,129.0,0.0,17.0,89.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,73.0,117.0,0.0,0.0,5.0
37053110301,2174.0,65.0,260.0,760.0,402.0,256.0,300.0,131.0,1792.0,51.0,232.0,647.0,329.0,230.0,207.0,96.0,128.0,14.0,28.0,67.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,213.0,0.0,0.0,46.0,21.0,26.0,85.0,35.0
37053110302,1585.0,63.0,123.0,680.0,395.0,180.0,50.0,94.0,1205.0,23.0,87.0,474.0,357.0,164.0,37.0,63.0,260.0,40.0,29.0,150.0,11.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,97.0,0.0,0.0,56.0,27.0,0.0,0.0,14.0
37053110401,1741.0,17.0,53.0,811.0,392.0,195.0,138.0,135.0,1354.0,17.0,53.0,543.0,360.0,160.0,86.0,135.0,321.0,0.0,0.0,239.0,32.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,20.0,0.0,17.0,20.0,0.0
37053110403,1206.0,14.0,60.0,523.0,343.0,75.0,71.0,120.0,1122.0,14.0,60.0,473.0,328.0,69.0,64.0,114.0,39.0,0.0,0.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,15.0,6.0,7.0,0.0
37053110404,912.0,13.0,32.0,372.0,288.0,107.0,77.0,23.0,766.0,13.0,32.0,298.0,216.0,107.0,77.0,23.0,98.0,0.0,0.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0
37053990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37055970101,1504.0,89.0,35.0,376.0,305.0,158.0,311.0,230.0,1157.0,74.0,35.0,262.0,221.0,145.0,242.0,178.0,29.0,1.0,0.0,17.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,14.0,0.0,0.0,5.0,0.0,7.0,3.0,282.0,0.0,0.0,97.0,76.0,13.0,54.0,42.0
37055970102,1932.0,53.0,71.0,657.0,339.0,265.0,294.0,253.0,1473.0,53.0,57.0,493.0,222.0,208.0,206.0,234.0,123.0,0.0,0.0,57.0,39.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,277.0,0.0,14.0,107.0,44.0,57.0,36.0,19.0
37055970200,3121.0,142.0,334.0,975.0,598.0,490.0,288.0,294.0,2677.0,93.0,282.0,787.0,497.0,490.0,234.0,294.0,136.0,17.0,0.0,52.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,91.0,32.0,52.0,0.0,7.0,0.0,0.0,0.0,191.0,0.0,0.0,110.0,27.0,0.0,54.0,0.0
37055970301,2184.0,16.0,187.0,840.0,567.0,216.0,246.0,112.0,1749.0,16.0,142.0,664.0,448.0,156.0,219.0,104.0,202.0,0.0,45.0,89.0,17.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,55.0,102.0,23.0,13.0,8.0
37055970302,1445.0,37.0,278.0,503.0,325.0,179.0,111.0,12.0,1204.0,18.0,278.0,427.0,255.0,164.0,62.0,0.0,55.0,0.0,0.0,13.0,9.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,19.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,53.0,61.0,0.0,15.0,12.0
37055970400,1599.0,11.0,179.0,397.0,385.0,207.0,146.0,274.0,1281.0,0.0,133.0,311.0,345.0,191.0,123.0,178.0,115.0,11.0,44.0,34.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,4.0,0.0,16.0,0.0,26.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,32.0,26.0,0.0,11.0,70.0
37055970501,518.0,23.0,37.0,165.0,132.0,81.0,34.0,46.0,394.0,7.0,37.0,136.0,80.0,75.0,34.0,25.0,54.0,16.0,0.0,29.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0
